"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Oxld1",0.297678061292868,-0.486522945633247,0.011,0.016,1
"Mtrf1",0.297678061292868,-0.486522945633247,0.011,0.016,1
"Tkfc",0.297678061292868,-0.486522945633247,0.011,0.016,1
"Cited4",0.297852183982264,0.54518591409409,0.015,0.01,1
"Paxip1",0.297966325652355,0.127294417760094,0.171,0.155,1
"Rnf167",0.298021299832216,-0.102847164637163,0.219,0.237,1
"Tspan9",0.298087362334839,-0.54792349029739,0.008,0.012,1
"Syngr3",0.298087362334839,-0.54792349029739,0.008,0.012,1
"As3mt",0.298087362334839,-0.54792349029739,0.008,0.012,1
"Churc1",0.298139563784098,-0.227834395073809,0.092,0.105,1
"Hyal2",0.298145588334629,-0.458656152200303,0.023,0.029,1
"Gas2l3",0.298182046512209,0.208805358690245,0.11,0.097,1
"Plpp1",0.298416344433937,-0.432446272877455,0.011,0.016,1
"Golga1",0.298586348181877,-0.269207462231327,0.033,0.042,1
"Lsm12",0.299208660462356,-0.144816201101529,0.241,0.259,1
"Thoc5",0.299452825334284,0.135219404362669,0.104,0.091,1
"Chst14",0.299520005902398,-0.422392608213532,0.023,0.029,1
"Nr2c1",0.299520005902398,-0.422392608213532,0.023,0.029,1
"Mat2b",0.299680460096034,0.129418121182397,0.311,0.294,1
"Slc35c1",0.29968205246167,0.132319513856874,0.12,0.105,1
"Ciao2b",0.299707867289183,0.205282744876026,0.122,0.108,1
"Prc1",0.299708233425417,0.26537579550947,0.107,0.095,1
"Tmem243",0.299793316812116,-0.146083293400124,0.292,0.313,1
"Stxbp3",0.299993548402957,0.173650053451833,0.174,0.159,1
"Zfp942",0.300152859247235,-0.196211926387376,0.093,0.106,1
"Cbx7",0.300229869349498,0.118397409122889,0.217,0.2,1
"Mllt11",0.30037866624701,0.201533048052012,0.053,0.044,1
"Ric8a",0.300573970115906,0.20660047525312,0.2,0.185,1
"Mettl13",0.300931687336892,-0.248363208438483,0.035,0.044,1
"Sh2d1a",0.300977214036032,-0.272178032714043,0.235,0.247,1
"Sh3kbp1",0.301091185559216,-0.101391099768354,0.547,0.557,1
"Poglut2",0.301407981858613,-0.203275318909945,0.035,0.044,1
"Pnisr",0.301450998379922,0.113274596250851,0.333,0.312,1
"Mospd1",0.301519099711108,0.323343195580406,0.067,0.057,1
"Taf10",0.301553671963063,-0.140923310083966,0.159,0.175,1
"Slc35a5",0.301705211613632,-0.23597948398265,0.099,0.112,1
"Them4",0.301766139161045,0.265663385471727,0.026,0.02,1
"Gpr21",0.301815804412801,0.276226674303191,0.048,0.039,1
"Alkbh4",0.301941438354995,0.282151508260297,0.067,0.057,1
"Eif4b",0.301942344677984,-0.144381629856376,0.31,0.325,1
"Sh3bp4",0.302063913216157,0.320831976424357,0.035,0.028,1
"Ufl1",0.302263117878921,0.147989727575434,0.161,0.146,1
"Atp2a2",0.302307007903668,-0.132885991018547,0.469,0.477,1
"Gtdc1",0.302316055332381,0.228074835504504,0.196,0.183,1
"Bnip1",0.302333115033778,0.180774487885215,0.082,0.071,1
"Papln",0.302581097743094,0.508660038068977,0.021,0.015,1
"Ints11",0.302988348885899,-0.185353410912683,0.16,0.175,1
"Secisbp2",0.303232516058772,0.15172894540076,0.189,0.174,1
"Arrb1",0.303235492787725,0.127765763504253,0.193,0.177,1
"Thap1",0.303295734804013,-0.222153329115634,0.043,0.052,1
"Kpna4",0.303365790900986,-0.187578699925674,0.377,0.387,1
"Gpatch11",0.303403686033905,0.223544951268755,0.117,0.104,1
"Far1",0.303496854512393,0.100854108021209,0.348,0.327,1
"Thoc2",0.303524177280754,0.149956895895427,0.286,0.271,1
"Myg1",0.303728806750702,0.164978398978346,0.103,0.09,1
"Shtn1",0.3038004480735,0.628954271786689,0.021,0.015,1
"Tmem237",0.303854137789946,-0.402072623833935,0.025,0.032,1
"Trpm6",0.30386185627512,0.45207650970261,0.021,0.015,1
"Ercc8",0.303883307158984,0.452076509702609,0.021,0.015,1
"Ctps1",0.304229488193612,0.270469703212662,0.07,0.06,1
"Bcat1",0.304266183122436,-0.230183192373462,0.037,0.046,1
"Klk8",0.304333549510679,-0.124349309064061,0.178,0.195,1
"Gadd45g",0.304402710004966,-0.2641305242968,0.045,0.055,1
"Arid5a",0.304435839555403,-0.215584561705254,0.18,0.194,1
"Rnf2",0.304479244500657,-0.105780760855949,0.166,0.183,1
"Pom121",0.30451916641148,0.113835759679641,0.245,0.227,1
"Cdh24",0.30472772545025,-0.407745832249131,0.025,0.032,1
"Trak2",0.30480861699128,0.120719001895316,0.201,0.185,1
"Pkmyt1",0.305085059203957,0.259431431760214,0.067,0.057,1
"Fkrp",0.30531570248857,0.16094156836085,0.14,0.126,1
"Vwa8",0.306082765499337,0.137967919274546,0.103,0.09,1
"Ddx28",0.306276842391736,0.161683988248354,0.131,0.117,1
"Arhgef2",0.306454170640963,0.136829779906896,0.25,0.234,1
"Coq8a",0.306477437416942,-0.165453853474978,0.255,0.271,1
"Bcl9",0.306557054029386,0.410256334007982,0.03,0.024,1
"Pex6",0.306688377803678,0.16173475787308,0.135,0.121,1
"Lyrm9",0.306900753342203,-0.105918943418277,0.061,0.072,1
"Zrsr2-ps1",0.307372098988808,0.199889486105808,0.078,0.067,1
"Adora2b",0.307861333095619,0.644721587645005,0.014,0.009,1
"Rnf40",0.30795954689719,-0.147721032181489,0.224,0.241,1
"Kidins220",0.308012150881553,0.134594319846439,0.219,0.202,1
"Zscan26",0.308200254515758,0.190061316232569,0.184,0.17,1
"Srprb",0.308482888755394,0.13756588637773,0.14,0.126,1
"Impdh1",0.308670206688698,0.140615413866316,0.21,0.193,1
"Fadd",0.308799496358844,0.231686441277309,0.09,0.079,1
"Stx18",0.308818919701509,0.168683016234236,0.116,0.103,1
"Hcfc1",0.308845028406863,0.137203172349197,0.234,0.217,1
"Pnma5",0.308872756739351,0.551612183253524,0.014,0.009,1
"Zbtb37",0.308925719112443,0.133900549676354,0.072,0.061,1
"Selenos",0.30903760004505,0.161683988248354,0.235,0.22,1
"BC024063",0.309115732828106,0.399609089808473,0.026,0.019,1
"Rnf113a2",0.309210848701406,-0.188381103610251,0.09,0.103,1
"Kit",0.309372318705979,-0.446043876278178,0.036,0.044,1
"BC147527",0.309422510345025,0.360446034237041,0.051,0.042,1
"Cog6",0.309531028484214,0.207272840945902,0.129,0.115,1
"Adcy7",0.309697877502235,-0.116295772347225,0.289,0.306,1
"Mul1",0.309729747848825,0.152031532713697,0.163,0.148,1
"Ube2s",0.30993027684591,-0.18231120803139,0.295,0.308,1
"Tmx2",0.309953856973054,0.171968590509874,0.17,0.155,1
"Ticrr",0.31008674333386,0.488602385727724,0.034,0.027,1
"Pdcd5",0.310104584187396,-0.14696117623027,0.177,0.192,1
"Chic2",0.310214456287122,-0.150126441107378,0.258,0.274,1
"Ubqln2",0.310477544049979,-0.107045986083287,0.267,0.286,1
"Mgme1",0.310521275210409,0.348983016738505,0.026,0.019,1
"Armc5",0.310593555397487,0.154690599078039,0.079,0.067,1
"Zfp655",0.310801067342751,-0.130226644568057,0.155,0.17,1
"Dcaf5",0.310856314535047,0.137967919274546,0.16,0.146,1
"Nusap1",0.310878578016431,-0.290322970514225,0.084,0.096,1
"Oaz2",0.310890415010925,-0.148038216251094,0.179,0.195,1
"Lta",0.311158491258448,0.541010238122897,0.094,0.082,1
"Xrcc5",0.311274096808742,0.186731943181614,0.091,0.08,1
"Serpine2",0.311491143596603,-0.854584828531442,0.02,0.026,1
"Bach1",0.312172931586278,-0.257144093980692,0.11,0.123,1
"Tor3a",0.312694904067954,-0.312295241804248,0.068,0.078,1
"Spata1",0.312838606274161,-0.313458236660368,0.018,0.024,1
"Tbc1d12",0.312874868259018,0.28857777741973,0.047,0.039,1
"Lin52",0.312996864010331,0.331782275984898,0.079,0.068,1
"Ephb6",0.313162551531532,0.276226674303191,0.051,0.042,1
"Mre11a",0.313275112664172,0.151210030343076,0.125,0.111,1
"Zfp874a",0.313706471102624,0.376127656469311,0.034,0.027,1
"Polr3gl",0.31381962216937,0.218586379482831,0.07,0.06,1
"Trdmt1",0.313937229783287,0.291611837509363,0.062,0.052,1
"Mocs3",0.313946740047543,-0.23758336968524,0.026,0.034,1
"Hcfc2",0.313965732690741,-0.233287887976384,0.067,0.077,1
"Sumo3",0.314055353597009,0.116167660208305,0.219,0.202,1
"Xrcc4",0.314370793250607,-0.152785548456252,0.08,0.093,1
"Entrep3",0.314410697293978,0.247256717814111,0.055,0.046,1
"Sde2",0.3145066103692,0.189042103868815,0.205,0.19,1
"Tbc1d15",0.314525023640567,-0.187286023446682,0.298,0.31,1
"Pik3r2",0.314576653517166,-0.34011860518399,0.038,0.047,1
"Crip2",0.314580557722414,0.519190705561146,0.02,0.014,1
"Ankhd1",0.314607821381879,0.186182449729575,0.151,0.137,1
"Cilk1",0.314611682603326,0.34355205292444,0.054,0.045,1
"Phf11c",0.314670321998664,-0.138279249788765,0.136,0.151,1
"Inpp5a",0.31477300522773,-0.255141741069544,0.044,0.053,1
"Vapb",0.314919945606746,0.143666738989941,0.172,0.157,1
"Bcl2l12",0.31517662289283,-0.278736857482001,0.044,0.053,1
"Sars2",0.315733019780871,-0.19562174636651,0.054,0.064,1
"Gpatch4",0.315870962101567,-0.441008286380878,0.02,0.026,1
"Pglyrp2",0.315879603721422,0.124847630991938,0.26,0.244,1
"Zfp82",0.315890371654337,0.45207650970261,0.02,0.014,1
"Rnf26",0.315890371654337,0.45207650970261,0.02,0.014,1
"Fam219b",0.315890371654337,0.45207650970261,0.02,0.014,1
"Vps26c",0.315971513221002,0.232763481298133,0.116,0.103,1
"Pdpr",0.315984533297438,-0.243068908768969,0.118,0.131,1
"Wasf2",0.316233953783516,-0.131860256854549,0.372,0.386,1
"Akr7a5",0.316979935771455,0.342452018528111,0.034,0.027,1
"Coasy",0.317043859466431,0.233896339653076,0.047,0.039,1
"Rae1",0.31764275052164,-0.131056320461465,0.217,0.234,1
"Ppp6c",0.317693704444198,-0.131567859322568,0.309,0.324,1
"Mbd1",0.31782451837833,0.153553019150191,0.15,0.136,1
"Ripk2",0.318231906914578,0.12663393063901,0.235,0.217,1
"Trdc",0.318337733047936,0.539539350952948,0.013,0.009,1
"Pmm2",0.31841223679874,-0.153205975398143,0.163,0.179,1
"Mak16",0.31860391523333,-0.18969234663702,0.151,0.165,1
"Cog8",0.318702886488157,0.279609313697843,0.058,0.049,1
"Gins1",0.318709435046691,0.164499919606024,0.059,0.049,1
"Gatad2b",0.318926508795661,-0.129819687970763,0.365,0.382,1
"Cdan1",0.318934193293463,0.157893405298152,0.078,0.067,1
"Rgs19",0.318981548207623,-0.119303018745622,0.206,0.222,1
"Cep57l1",0.319167069936133,0.302329390197927,0.054,0.045,1
"Abhd14b",0.319610649304837,0.452076509702609,0.025,0.019,1
"Mtmr1",0.319705079837779,-0.135600375715583,0.153,0.169,1
"Car5b",0.31994644121112,0.367187612116096,0.029,0.023,1
"H1f1",0.32017041953501,-0.342604582319884,0.07,0.08,1
"Zfp956",0.32020126897063,0.361878700731031,0.029,0.023,1
"Eno2",0.320306186529239,0.558991713619121,0.013,0.009,1
"Rhbdf1",0.320306186529239,0.558991713619121,0.013,0.009,1
"Slc46a3",0.320468829858905,0.386981481480725,0.053,0.044,1
"Zwilch",0.320482309993102,-0.200000186877084,0.03,0.038,1
"Stoml1",0.320577198386682,0.262251950822592,0.058,0.049,1
"Fkbp7",0.320793950802087,-0.547923490297391,0.007,0.011,1
"Gk5",0.320793950802087,-0.547923490297391,0.007,0.011,1
"Gstk1",0.321038231367662,-0.480809294438854,0.01,0.014,1
"Prim2",0.32115057970227,0.250442648532959,0.069,0.059,1
"Mis18bp1",0.321401277297271,0.293378763683551,0.038,0.031,1
"Klrc1",0.321697799343976,-0.183217666568691,0.105,0.091,1
"Osgin1",0.321793250297127,-0.529776143587132,0.037,0.045,1
"Nnt",0.32198313876497,0.178700159647356,0.123,0.11,1
"Gopc",0.322035734963236,0.173360481636545,0.11,0.098,1
"Pin4",0.322063994722209,0.199689348068324,0.066,0.056,1
"Tpgs1",0.322158109425493,-0.128906140106002,0.108,0.121,1
"Ptdss1",0.322200232352619,-0.111824375490717,0.271,0.287,1
"Klhdc1",0.322245059062527,-0.389225744278333,0.022,0.028,1
"Lrrc25",0.322439115052704,0.352540836151694,0.013,0.009,1
"Pigf",0.322467162272625,0.144647984510362,0.074,0.063,1
"Safb2",0.322798731291789,-0.109427018194558,0.296,0.314,1
"Dap3",0.322831281015817,0.107592290249073,0.27,0.251,1
"Polr2f",0.322945783075458,0.204148996259024,0.276,0.264,1
"Zfp729b",0.322968993680498,-0.241262152063339,0.087,0.099,1
"Tbc1d23",0.323198214171884,-0.203275318909945,0.036,0.044,1
"Nvl",0.323651269490428,0.113551904284552,0.216,0.199,1
"Pfkm",0.324292613626695,0.250442648532959,0.054,0.045,1
"Abtb3",0.324485916985683,-0.273748526858396,0.022,0.028,1
"Acadsb",0.324665071309477,0.209506206428531,0.121,0.108,1
"Thap7",0.324736246679957,0.158130827341127,0.154,0.14,1
"Ap4s1",0.324769008553193,-0.161314399345065,0.112,0.125,1
"Casp2",0.325104959007327,0.168283543702018,0.086,0.075,1
"Mterf4",0.325350089382043,-0.284889084463597,0.051,0.06,1
"Xrcc2",0.325483671723298,0.452076509702609,0.037,0.03,1
"Gpn1",0.325771633473849,-0.289855337356947,0.053,0.062,1
"Lcmt2",0.325782128900607,0.352540836151694,0.049,0.041,1
"Csrnp2",0.325929640097602,-0.355278412354995,0.06,0.07,1
"Rsbn1l",0.326083303050057,-0.121369174850375,0.395,0.407,1
"Ggt7",0.327197794476242,0.522465837594008,0.019,0.014,1
"Rptor",0.327816413849315,-0.180980279219592,0.11,0.123,1
"Zrsr2",0.327851679515291,-0.168989964703795,0.15,0.164,1
"Rel",0.32793960783186,-0.16597278307689,0.593,0.595,1
"Dpy19l4",0.328112881609539,0.185796444365161,0.069,0.059,1
"Mfge8",0.328136757674909,-0.165453853474977,0.065,0.075,1
"Atg101",0.328456280807003,-0.154690361336896,0.174,0.189,1
"Ppp4r4",0.328504901592033,0.45207650970261,0.019,0.014,1
"Pxdc1",0.328567808951386,0.594095514575037,0.019,0.014,1
"Epha2",0.328821936101049,-0.23597948398265,0.015,0.02,1
"Nfkbil1",0.329084235500602,0.295957307785327,0.033,0.027,1
"Zbtb33",0.329156532299759,-0.212854295721962,0.171,0.185,1
"Fam8a1",0.329469502634608,0.127114354725613,0.169,0.154,1
"Upf3a",0.329498747629355,0.190301549641414,0.16,0.146,1
"Zfp472",0.329500072057601,-0.21534815121052,0.059,0.069,1
"Irf6",0.329537494089125,0.287017263432113,0.05,0.042,1
"Slc39a11",0.329625201738351,0.186182449729575,0.076,0.065,1
"Terf2",0.329781775590564,0.163951122905985,0.165,0.151,1
"Spindoc",0.329863782378898,-0.258416873102406,0.081,0.093,1
"Rbm10",0.329935197364434,0.227516251683451,0.088,0.077,1
"Tbl3",0.329938795790507,0.266520856546533,0.091,0.08,1
"Piga",0.33001829709332,0.179058015296193,0.046,0.038,1
"Zxdc",0.33016884260915,0.116656178487133,0.134,0.121,1
"Patj",0.330378839687603,-0.298403890938078,0.076,0.086,1
"Parp11",0.330384239431316,0.250442648532959,0.075,0.065,1
"Pofut2",0.33044409015478,0.121431197714138,0.121,0.108,1
"Ap3m1",0.330571610472826,-0.156043712005799,0.095,0.108,1
"Fam133b",0.330582368368571,0.130148414815247,0.12,0.107,1
"Fam98a",0.330656112415179,0.111039591867542,0.083,0.072,1
"Mpzl3",0.330824828638352,0.34646632174201,0.064,0.055,1
"Pbx2",0.330833413165684,0.119694057178081,0.186,0.171,1
"Git1",0.331292255023117,0.158880133358563,0.129,0.115,1
"H2bc15",0.331327442834622,0.228223131237882,0.141,0.128,1
"Lmf1",0.331572428860489,0.242153440328378,0.075,0.065,1
"Ndufb5",0.331635731089866,-0.110237252073347,0.191,0.207,1
"Mtss1",0.331714274553114,0.166674290840361,0.058,0.049,1
"Rfwd3",0.331762406118049,0.131675884561841,0.163,0.148,1
"Rbks",0.332032429456847,0.302698885664383,0.049,0.041,1
"Washc2",0.332191071166825,-0.129819687970763,0.135,0.15,1
"Fam89a",0.33231865096789,0.36461366845227,0.028,0.022,1
"Tusc2",0.332417579597046,0.174848222286061,0.109,0.097,1
"Dnajc12",0.332429195722388,0.111039591867542,0.121,0.108,1
"Hddc2",0.332440711249626,-0.19562174636651,0.077,0.088,1
"Rtel1",0.332578989392685,0.358967105311128,0.028,0.022,1
"Arl6ip1",0.332653846245656,-0.105986486902027,0.582,0.596,1
"Pbk",0.332702309357914,-0.400366301883532,0.031,0.039,1
"Rmi2",0.332712708674278,-0.333798684944544,0.027,0.034,1
"Kmt2c",0.332777146406563,0.101834133220833,0.192,0.177,1
"Pex2",0.332839636153045,0.139798584848966,0.2,0.185,1
"Acer3",0.333137710703191,0.309118555860566,0.045,0.037,1
"Ttk",0.333144165075636,0.289805080803733,0.037,0.03,1
"Ttc14",0.333292402697298,0.11647347791817,0.297,0.281,1
"Cnih1",0.33337218771744,0.118994606340559,0.27,0.253,1
"Stambpl1",0.333465830440102,-0.10046451332617,0.131,0.145,1
"Cdr2",0.33366928682833,0.133715029835439,0.076,0.065,1
"Fcsk",0.333695808937242,-0.313458236660368,0.027,0.034,1
"Etfrf1",0.333712987581111,0.147819441142302,0.099,0.088,1
"Scrib",0.333763355849652,0.207224637833888,0.15,0.137,1
"Ppp1r12b",0.334196161093884,0.45207650970261,0.032,0.026,1
"Iqcc",0.334219920428305,-0.291583737037605,0.041,0.049,1
"Fastkd5",0.334323405844799,-0.256874708294,0.047,0.056,1
"Skic3",0.334729926170208,-0.249582215727644,0.084,0.095,1
"Zscan2",0.334732028894479,-0.284889084463597,0.041,0.049,1
"Foxj3",0.334738018049843,-0.162756520600685,0.204,0.219,1
"Ccdc184",0.334745002794402,0.227644943092563,0.151,0.138,1
"Fcrl6",0.334864948337283,0.263631420289498,0.037,0.03,1
"Banf1",0.335667010131496,0.223807522029492,0.125,0.113,1
"BC005561",0.335791625961439,-0.298895942457476,0.037,0.045,1
"Alg9",0.336031317651976,-0.121298016743335,0.107,0.12,1
"Adam15",0.336214759751447,0.130148414815247,0.082,0.072,1
"Sult2b1",0.337013828287816,-0.272289047683963,0.039,0.047,1
"Pabir2",0.337015910055209,-0.195621746366509,0.026,0.032,1
"Dab2ip",0.337037957100152,0.267651938565182,0.06,0.051,1
"Csf2ra",0.337066761322418,-0.148316031588152,0.026,0.032,1
"Plekha5",0.33709773440138,0.158345306645899,0.162,0.148,1
"Mtif2",0.33710633780042,-0.185353410912683,0.083,0.095,1
"Rxylt1",0.337847925968082,0.152516227843702,0.108,0.096,1
"Map4k5",0.337863198698309,-0.127591691349034,0.082,0.094,1
"Aprt",0.337866752086822,0.225800653878933,0.097,0.086,1
"Osbpl7",0.337871915260508,0.295351006015157,0.056,0.047,1
"Ltbr",0.338015672570431,-0.432446272877455,0.012,0.016,1
"Rbm48",0.33814744333427,-0.207335940178428,0.095,0.107,1
"Prepl",0.338312756491389,-0.267815571104656,0.031,0.039,1
"Fignl1",0.338444263001148,0.101890154773733,0.077,0.066,1
"Pcnx3",0.338449567786874,0.130148414815247,0.172,0.156,1
"Zcchc4",0.339353406431772,0.25137915946548,0.06,0.051,1
"Aifm1",0.339531949984031,0.252767701479203,0.074,0.064,1
"Rpgr",0.339551109170727,-0.435448761038978,0.019,0.024,1
"Lmnb2",0.339606366042711,0.33343201320399,0.032,0.026,1
"Psat1",0.340025922080501,0.227759211441669,0.097,0.086,1
"Zbtb8os",0.340331875017819,0.185497396825403,0.223,0.209,1
"Pwp2",0.340513958152285,0.330770213480476,0.048,0.04,1
"Crppa",0.340617335080114,0.45207650970261,0.018,0.013,1
"Tmco4",0.340654161252209,-0.141603208119656,0.093,0.105,1
"Nav2",0.340920559021346,0.366346635676726,0.036,0.029,1
"Htra2",0.341110588691408,-0.270389514768482,0.056,0.065,1
"Eef2k",0.341217897197172,0.336599292282674,0.032,0.026,1
"Psmd9",0.341227000051617,-0.179772378649383,0.104,0.116,1
"Zfp951",0.341259705869502,-0.251530487517166,0.029,0.037,1
"Insm1",0.341759256652262,0.45207650970261,0.018,0.013,1
"Hddc3",0.341774557662368,0.45207650970261,0.018,0.013,1
"Pdss2",0.341774557662368,0.45207650970261,0.018,0.013,1
"Rab19",0.341983844279764,0.133008068954487,0.238,0.223,1
"Kcnk5",0.342210013057885,-0.54792349029739,0.021,0.027,1
"Pcyox1",0.342384544415695,-0.151264520333402,0.045,0.054,1
"Nol10",0.342424724018365,-0.187333775040923,0.092,0.104,1
"Il21",0.342869823546349,0.130148414815247,0.011,0.007,1
"Perp",0.342913314669804,-0.194691275492019,0.144,0.159,1
"Creld1",0.343193882150852,0.2541371320907,0.032,0.026,1
"Armcx4",0.343295850057029,-0.19428653568269,0.089,0.1,1
"Ckap2l",0.343768456751968,0.276226674303191,0.044,0.037,1
"Arsk",0.343786108308024,0.404770794924253,0.027,0.022,1
"Zfp772",0.344370996336431,0.577607391786468,0.011,0.007,1
"Myo6",0.344370996336431,0.577607391786468,0.011,0.007,1
"Wdpcp",0.344370996336431,0.577607391786468,0.011,0.007,1
"Ptges3l",0.344370996336431,0.577607391786468,0.011,0.007,1
"Zcchc24",0.344370996336431,0.577607391786468,0.011,0.007,1
"Kcnj15",0.344370996336431,0.577607391786468,0.011,0.007,1
"Ankrd29",0.344370996336431,0.577607391786468,0.011,0.007,1
"Rex1bd",0.344549971446422,-0.165126328018755,0.108,0.121,1
"Rcor3",0.344619193308255,0.309118555860566,0.044,0.037,1
"Eea1",0.344637386761683,0.127403038076429,0.432,0.421,1
"Cables1",0.344679894893838,-0.173075081134245,0.081,0.093,1
"Mrtfb",0.345168280735443,0.170506152431388,0.102,0.09,1
"Ncf2",0.345487776828013,-0.33800042092316,0.044,0.052,1
"Ankrd39",0.345779148437285,0.250442648532959,0.07,0.06,1
"Kmt5c",0.345801886783036,-0.113520666151616,0.13,0.143,1
"Tapt1",0.345814406057117,-0.177175267163344,0.123,0.136,1
"Parl",0.345887927065012,0.190689956750298,0.131,0.118,1
"Prr5l",0.346049836898725,-0.54792349029739,0.009,0.013,1
"Mfap3",0.346406276215009,0.125575685025423,0.115,0.103,1
"Mcm7",0.346519219302991,-0.205581219140384,0.158,0.171,1
"Csad",0.346762188521376,0.322793492757643,0.027,0.022,1
"Tdrkh",0.346807304912188,-0.473922908853614,0.009,0.013,1
"Steap2",0.346807304912188,-0.473922908853614,0.009,0.013,1
"Zfp248",0.346807304912188,-0.473922908853614,0.009,0.013,1
"Epn2",0.346807304912188,-0.473922908853614,0.009,0.013,1
