"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Stk11ip",0.308880386532847,0.215100662044237,0.125,0.11,1
"Pex2",0.308897793857007,-0.182930411928916,0.188,0.207,1
"Pacsin1",0.309060166079316,-0.293825947644379,0.051,0.062,1
"Igsf8",0.309080040405319,-0.107875522275991,0.094,0.109,1
"Mmd",0.309127498750197,0.111965662611569,0.426,0.398,1
"Asb2",0.309196940919849,0.345638473013188,0.083,0.07,1
"Mast3",0.309264330043436,0.131963746196689,0.198,0.178,1
"Parp3",0.309294853978727,-0.278727376470495,0.092,0.107,1
"Stip1",0.309384211089748,-0.108645247013286,0.348,0.373,1
"Ttll1",0.309392594692506,-0.369861838676918,0.021,0.028,1
"G3bp2",0.309836560354498,-0.128315347871037,0.432,0.45,1
"Lin54",0.30987891395074,-0.129750021898754,0.336,0.354,1
"Slc4a2",0.310008509606373,0.165821014681786,0.162,0.144,1
"Dexi",0.310033875835279,-0.293348944816131,0.147,0.163,1
"Zfp382",0.310263468859539,-0.125481116174813,0.085,0.1,1
"Agrn",0.310473895873635,0.305636122771893,0.063,0.052,1
"Commd10",0.310919089810315,0.251626538069352,0.106,0.092,1
"Flii",0.310923018232428,0.161657929726402,0.365,0.345,1
"S100pbp",0.311307406685717,-0.259878615721041,0.109,0.124,1
"Tbcb",0.311656685510932,-0.171167716061718,0.276,0.293,1
"Eif2a",0.311705988189207,-0.217858745231869,0.204,0.221,1
"Slf1",0.311995829984699,-0.305321586482208,0.054,0.065,1
"Swt1",0.3120452676426,-0.199256526986813,0.074,0.088,1
"Tmem129",0.312139684857878,0.350030242130346,0.045,0.036,1
"Hras",0.312512185349502,-0.166093382262812,0.111,0.127,1
"Asns",0.312612847736331,-0.24433095659306,0.055,0.067,1
"Inafm2",0.312669531505569,-0.298626933908199,0.029,0.038,1
"Cdc7",0.312929319315519,0.23455302471041,0.076,0.063,1
"Topbp1",0.312991301854917,0.100532590631301,0.172,0.153,1
"Pole4",0.313023411632793,-0.148807504299455,0.209,0.229,1
"Slc29a3",0.313089737530712,-0.282237973369167,0.04,0.05,1
"Tstd1",0.313178401909817,-0.544787521177597,0.01,0.015,1
"Ciart",0.313178401909817,-0.544787521177597,0.01,0.015,1
"Mob3b",0.313178401909817,-0.544787521177597,0.01,0.015,1
"Fam221a",0.313178401909817,-0.544787521177597,0.01,0.015,1
"Ift88",0.313178401909817,-0.544787521177597,0.01,0.015,1
"B3galt5",0.313178401909817,-0.544787521177597,0.01,0.015,1
"Trmt2b",0.31323788586176,-0.229518762404445,0.114,0.129,1
"Apaf1",0.313261961072173,0.151913028457702,0.583,0.565,1
"Gcsh",0.313307938500302,-0.321263130351229,0.063,0.076,1
"Polr1a",0.31332120171408,-0.190220609784417,0.084,0.098,1
"Obi1",0.313329097202436,0.198720918855381,0.067,0.056,1
"Or13a27",0.314316735484555,-0.120289692649687,0.01,0.015,1
"Chfr",0.314386345757972,-0.112676508539812,0.231,0.253,1
"Il2",0.314455068054854,1.69467841351779,0.011,0.007,1
"Bfar",0.314914002572819,-0.260927467123754,0.073,0.086,1
"Chek2",0.315005694022164,-0.374862519735285,0.01,0.015,1
"Bace2",0.315318394193251,-0.419849974508594,0.036,0.045,1
"Cfap298",0.315364427763105,-0.100390135211982,0.085,0.1,1
"Tusc2",0.315545562419246,-0.213655598960395,0.095,0.11,1
"Atp6v0a1",0.31567535627132,0.356262195841861,0.036,0.027,1
"Higd2a",0.315821987125907,0.192732849015783,0.182,0.164,1
"Spc24",0.315876342793317,0.365797557988663,0.05,0.04,1
"Cibar1",0.315897361548719,-0.13864224454355,0.132,0.149,1
"Comtd1",0.316052247173735,0.354230230659632,0.054,0.043,1
"Aig1",0.316166188189126,-0.231764979512127,0.095,0.11,1
"Git1",0.316197242057805,0.154272947297365,0.16,0.143,1
"Txnrd2",0.316207527950667,-0.198590411527089,0.083,0.096,1
"Cul4b",0.316222481295599,-0.173531713926667,0.151,0.169,1
"Csrp1",0.316328417251036,0.217975475935326,0.373,0.362,1
"Agps",0.316350155437549,-0.146984559315108,0.153,0.171,1
"Tceal9",0.316420432649133,-0.17591174477861,0.264,0.284,1
"Ggh",0.316425571080323,-0.242156585358723,0.109,0.124,1
"Actr5",0.316489872951164,-0.174152628522388,0.128,0.144,1
"Rufy1",0.316508846452418,0.273068260315462,0.089,0.076,1
"Vta1",0.316814373959597,-0.199828457634894,0.067,0.08,1
"Uqcr11",0.317006117472953,-0.13879516150176,0.131,0.147,1
"Arhgef4",0.317127414806583,-0.457324679927258,0.015,0.022,1
"Acss2",0.317216824408485,0.375565334237484,0.066,0.055,1
"Sntb1",0.317251891484478,-0.225999133820802,0.327,0.342,1
"Tor1b",0.317404652118191,0.137418841586483,0.1,0.086,1
"Ccdc181",0.317666157156552,0.455212478822403,0.04,0.031,1
"Wdpcp",0.317736742776463,0.712600321515055,0.011,0.007,1
"Zfp81",0.317945156994489,0.310014563282467,0.05,0.04,1
"Csnk1g1",0.31821608953016,-0.208937050057866,0.127,0.143,1
"Klrb1b",0.318308178338271,1.01216060337396,0.011,0.007,1
"Rc3h1",0.318623878712879,-0.112826173464568,0.329,0.351,1
"Lrrc49",0.318793687534151,0.542675320072742,0.025,0.018,1
"Dusp18",0.318793687534151,0.542675320072742,0.025,0.018,1
"Pard3",0.318878198712508,0.542675320072742,0.011,0.007,1
"Rnf214",0.319001829552151,0.220747225185379,0.12,0.105,1
"Chd4",0.319152335969064,0.132260788945704,0.486,0.466,1
"Ecd",0.319224331831121,-0.215123777510629,0.135,0.151,1
"Rbm27",0.31924752862068,-0.168563448975095,0.263,0.282,1
"Vars2",0.319444001493851,-0.343667898131691,0.043,0.053,1
"Mfsd13a",0.319444001493851,-0.343667898131691,0.043,0.053,1
"Sp140",0.319660610296646,-0.142943394093244,0.165,0.183,1
"Snx11",0.320406324929009,-0.172757112543823,0.092,0.107,1
"Trbv16",0.320436299695022,-0.71108127217304,0.023,0.031,1
"Gemin8",0.320558496834147,-0.299783402940778,0.036,0.045,1
"Zfp933",0.321185492139789,0.288918727826959,0.066,0.055,1
"Alyref",0.321193589337949,-0.264679601984862,0.092,0.106,1
"Lrrfip2",0.32120867389989,0.129665502140881,0.204,0.185,1
"Spcs1",0.321222449349134,0.102237604117223,0.497,0.479,1
"Zfp90",0.321270261065557,0.382210647879496,0.04,0.031,1
"Pet100",0.321312528646783,-0.104308907255799,0.157,0.176,1
"C1qb",0.321422490818719,-0.264679601984862,0.015,0.022,1
"Lias",0.321425446684637,0.324495150023208,0.062,0.051,1
"Gbp8",0.321617690644581,-0.111489969040951,0.264,0.285,1
"Abraxas1",0.321621653229304,-0.550434084318739,0.019,0.026,1
"Cdon",0.321920977691544,-0.142122448228209,0.121,0.138,1
"Nptn",0.322054239557406,-0.208219112724866,0.301,0.318,1
"Amigo3",0.32211776485193,0.405171796322807,0.025,0.018,1
"Ccdc167",0.322205149948757,0.398285410737567,0.025,0.018,1
"Rbm38",0.322510251593679,-0.182507448234634,0.403,0.422,1
"Nsmf",0.322661782522453,-0.15776439806835,0.089,0.104,1
"Ankrd9",0.32283632484792,-0.504630394705615,0.019,0.026,1
"Tspan17",0.32283632484792,-0.504630394705615,0.019,0.026,1
"Adi1",0.322881008102701,-0.223834549707479,0.106,0.121,1
"Pex6",0.322926171433843,0.23188778279058,0.12,0.105,1
"Atat1",0.32316433315435,0.311349773966286,0.03,0.023,1
"Cep164",0.323220024383842,-0.295573609930646,0.043,0.053,1
"Nol6",0.323231007794843,-0.219164942732494,0.085,0.099,1
"Ndufa8",0.32343269586908,0.10811526252908,0.367,0.348,1
"Rcc2",0.323529350516353,-0.140851015132004,0.19,0.21,1
"Bud13",0.323712126220199,0.170706542685784,0.087,0.074,1
"Agk",0.323832677811452,-0.194290274093464,0.054,0.065,1
"Dusp7",0.323941214392128,0.264822199527403,0.124,0.11,1
"Slc35f2",0.323973526986022,-0.422559261766581,0.028,0.036,1
"Slc35a2",0.324058908060192,-0.212212182090726,0.08,0.093,1
"Mdp1",0.324315721681806,0.226847424721798,0.261,0.246,1
"St14",0.324386405748256,-0.324058149063793,0.089,0.103,1
"Atp5me",0.324519963966648,-0.221511742828489,0.23,0.246,1
"Camk2n1",0.32461028199269,0.160804684729098,0.11,0.095,1
"Bola3",0.324901762619519,0.165821014681786,0.168,0.15,1
"Brpf3",0.324983294368291,-0.174924949226533,0.054,0.065,1
"Dmap1",0.325027536687397,-0.219164942732494,0.091,0.105,1
"Trbv3",0.325038895503714,-0.313817422831844,0.102,0.116,1
"Kif13b",0.325041609231281,-0.118979937642899,0.242,0.264,1
"Fn3krp",0.325103409246924,-0.457324679927258,0.023,0.031,1
"Vamp3",0.325115295031996,-0.125825677766849,0.4,0.42,1
"Anapc13",0.325500036179711,-0.156155145206693,0.169,0.187,1
"Tyms",0.325662237760058,0.268500356633748,0.085,0.073,1
"Lig3",0.325885938776948,0.162827249256198,0.106,0.092,1
"Plekhn1",0.325949544615479,-0.272292786094738,0.069,0.081,1
"Nedd1",0.326091787011425,0.214052572611372,0.105,0.091,1
"Psmc5",0.326208681811607,-0.138988571702927,0.365,0.381,1
"Taf5",0.32640334432905,-0.357789006376343,0.039,0.048,1
"Thrap3",0.326487979557967,0.197539834024055,0.257,0.24,1
"Uqcc5",0.326508666646328,-0.347700188752759,0.052,0.063,1
"Fgf13",0.326583130522656,-0.737432599119994,0.008,0.013,1
"Baiap3",0.326619760224171,-0.149202384564926,0.092,0.107,1
"Dpm1",0.326654789036121,-0.192227807636572,0.172,0.19,1
"Lif",0.326904347771053,0.493206643808442,0.052,0.042,1
"Dpp8",0.326997763637687,0.209065420137744,0.274,0.257,1
"Zfp874a",0.327045969174092,-0.350409476010746,0.028,0.036,1
"Lpin1",0.327083156295208,-0.131338368465542,0.105,0.12,1
"Arhgef39",0.327350499826347,-0.556860353478172,0.008,0.013,1
"Rassf4",0.327350499826347,-0.556860353478172,0.008,0.013,1
"Pank1",0.327350499826347,-0.556860353478172,0.008,0.013,1
"Atf4",0.327379299032806,-0.15555787960475,0.182,0.2,1
"Thoc3",0.32771317318384,-0.188507921499458,0.063,0.076,1
"Ldlrap1",0.328037876298645,-0.448813180071741,0.109,0.122,1
"Bcr",0.328121732955345,0.152469673773834,0.296,0.276,1
"Lancl1",0.328286459761501,-0.103216179290746,0.096,0.111,1
"Pvrig",0.328319773179214,-0.319821156177323,0.028,0.036,1
"Rnf141",0.328408320176417,0.208937922895747,0.094,0.08,1
"Cdca3",0.328429197418571,0.248227961607487,0.081,0.069,1
"Smarcc2",0.328462756321724,0.149530426642741,0.447,0.432,1
"Hemk1",0.329088503113274,0.298256592406295,0.077,0.065,1
"Trmt6",0.329211473209583,-0.2986269339082,0.062,0.074,1
"Usp45",0.329443713260419,0.207808169477881,0.132,0.117,1
"Khk",0.329684434763559,-0.291314728488328,0.028,0.036,1
"Zfp597",0.329746626708832,0.144915812225734,0.083,0.07,1
"Cbr4",0.329795386248077,-0.218137016047832,0.043,0.053,1
"Tmem68",0.329831955989796,0.265141344543833,0.121,0.107,1
"Fbxl19",0.329838399212885,0.215100662044238,0.066,0.055,1
"Fgr",0.329959119165834,0.822783239265477,0.018,0.012,1
"Dhfr",0.330058843503684,0.354230230659632,0.084,0.072,1
"Meis3",0.330111858868034,0.132587036765632,0.095,0.081,1
"Ess2",0.33011890539114,-0.305321586482208,0.045,0.056,1
"Tbcel",0.330238104132248,0.135675139859317,0.171,0.153,1
"Supt4a",0.330338743739547,-0.130082785143428,0.475,0.492,1
"Rybp",0.330393702197463,-0.194290274093464,0.184,0.201,1
"Actr8",0.330738251730471,-0.233284405709328,0.096,0.11,1
"Ndc80",0.331001148963041,0.284363324481351,0.056,0.046,1
"Scrib",0.331055769748148,0.100157084371791,0.149,0.131,1
"Pgp",0.331220308933801,0.251626538069352,0.1,0.087,1
"Clpx",0.331236436210416,0.165308238759953,0.124,0.109,1
"Echdc2",0.331429209164927,0.542675320072742,0.018,0.012,1
"Syngr3",0.331429209164927,0.542675320072742,0.018,0.012,1
"Dst",0.331662335362822,0.166526834187493,0.202,0.183,1
"Naa60",0.331680203868169,0.166631952409762,0.265,0.247,1
"Abcb9",0.331709162740773,-0.287399678484945,0.045,0.056,1
"Pxdc1",0.331737630054137,-1.07203452404247,0.014,0.02,1
"Pi4k2a",0.331835225695365,-0.190040801092106,0.161,0.178,1
"Trim46",0.331857450791609,-0.417796315740621,0.048,0.059,1
"Nebl",0.331968332960815,-0.532612807231495,0.03,0.039,1
"Ufd1",0.332068825505446,-0.138046163453845,0.245,0.264,1
"Lig1",0.332232457960166,0.451176965587246,0.135,0.122,1
"Insm1",0.332872675054442,0.443139646521828,0.018,0.012,1
"Acp6",0.332978590327739,0.308210066435719,0.065,0.054,1
"Arl2",0.332991910459235,-0.371594805901374,0.034,0.043,1
"Fkbp4",0.333412913883695,-0.200549264565146,0.116,0.13,1
"Fnip2",0.333605225460748,0.354230230659632,0.052,0.042,1
"Tgfbi",0.333837726754049,0.542675320072743,0.043,0.034,1
"Poglut3",0.33442290116166,-0.457324679927257,0.014,0.02,1
"Ppp1r11",0.334479576353104,-0.123368488162847,0.296,0.314,1
"Mtfr2",0.334518394587212,-0.194290274093465,0.023,0.031,1
"Zfp277",0.334599226932934,0.197178754046976,0.111,0.097,1
"Dnajc17",0.334614800810683,-0.361109364667955,0.041,0.051,1
"Polr1e",0.334614800810683,-0.361109364667955,0.041,0.051,1
"Wwp1",0.334679855560089,-0.199012684335867,0.155,0.172,1
"Kif11",0.334797127032662,-0.112496182929817,0.102,0.117,1
"Kif2c",0.33495019092392,0.486091791706374,0.029,0.022,1
"Lpcat3",0.335044833595702,0.285074800289576,0.157,0.143,1
"Slc66a1",0.33528714321197,0.481274775408599,0.029,0.022,1
"C1qtnf6",0.335587741596436,0.348102793559232,0.18,0.167,1
"Zfp287",0.33559730999001,0.259741356801243,0.077,0.065,1
"Otub1",0.335606882885255,0.101406279220718,0.362,0.342,1
"Tfg",0.336025566746934,0.124449543162851,0.259,0.238,1
"Chmp1b",0.336169506323491,-0.12462211344572,0.413,0.431,1
"Zrsr2-ps1",0.336260382665277,-0.166734551572902,0.083,0.095,1
"Hmgcs1",0.33666178544938,-0.244971930567376,0.205,0.22,1
"Dnajc19",0.336920394120391,0.291136553076777,0.056,0.046,1
"Clns1a",0.336981089329086,0.180105240688034,0.127,0.111,1
"Prim1",0.337079109984724,0.290288158438457,0.077,0.065,1
"B3glct",0.33734418389842,0.417144437988883,0.029,0.022,1
"Ms4a6d",0.337419504948161,-0.239733244854631,0.062,0.074,1
"Cactin",0.337647746796396,0.29756282223621,0.099,0.086,1
"Uap1",0.337821924453686,0.107046726020652,0.461,0.436,1
"Cenpf",0.337918750652316,0.44956591568126,0.043,0.034,1
"Arl6ip6",0.337939533581207,0.137036518796148,0.187,0.169,1
"Serpinb6a",0.338095309360036,-0.238011651522782,0.25,0.266,1
"Urod",0.33815544416311,0.247219436546571,0.133,0.119,1
"Bcl2l12",0.338291049030818,0.27418648414684,0.056,0.046,1
"Pih1d1",0.338292242945666,-0.316462144087408,0.058,0.069,1
"Rad51ap1",0.338416008548609,0.542675320072743,0.043,0.034,1
"Kdm4a",0.338588516486978,-0.189219284546042,0.208,0.225,1
"Vcl",0.338693550437215,-0.113370278709896,0.076,0.089,1
"Mblac2",0.338949169832273,0.362103074430921,0.039,0.03,1
"Krt222",0.339013866022841,0.464672808071469,0.023,0.017,1
"Stxbp4",0.339139693826735,0.358250748935315,0.029,0.022,1
"Ubr4",0.339446502262882,0.168535851975897,0.446,0.431,1
"Kcnk10",0.339782330165808,-0.959825020456441,0.007,0.011,1
"C3",0.339782330165808,-0.77925277481462,0.007,0.011,1
"Psme3ip1",0.340096631013473,0.186799893262042,0.201,0.183,1
"Limk2",0.340099460357145,0.201638402237675,0.114,0.1,1
"Alcam",0.340446558817824,0.198720918855381,0.261,0.246,1
"Armc9",0.340484057031176,-0.679717101263706,0.007,0.011,1
"Slc19a2",0.340584474187847,-0.364215275535777,0.051,0.061,1
"Nbas",0.340993000422657,0.149760631692038,0.149,0.132,1
"Zfp317",0.341100114801225,0.155014259725203,0.161,0.144,1
"Mgarp",0.34119390590557,-0.572801897347194,0.007,0.011,1
"Epn2",0.34119390590557,-0.572801897347194,0.007,0.011,1
"Arfgap3",0.341392254661214,0.164163696819012,0.077,0.065,1
"Ilk",0.341842093122375,-0.129212124334307,0.3,0.317,1
"Rdh10",0.341945389781956,-0.422559261766581,0.026,0.034,1
"Fbxo22",0.342375358034136,-0.140134504046558,0.138,0.154,1
"Ccdc71",0.342679047659951,0.186110223513362,0.128,0.113,1
"Heatr3",0.342774254072879,-0.295053251028381,0.061,0.072,1
"Slc39a14",0.342831188434187,-0.352142443235201,0.081,0.093,1
"Adamts10",0.343037834086979,-0.237879542641147,0.194,0.211,1
"Adsl",0.34305334640444,-0.177216760734523,0.128,0.144,1
"Rnf135",0.343112273167468,0.253168702877757,0.056,0.046,1
"Rfc4",0.343156692993249,-0.361109364667955,0.037,0.046,1
"Ap4b1",0.343490079552231,-0.343667898131691,0.044,0.054,1
"Ccnd1",0.343643450904223,-0.404857260033123,0.018,0.025,1
"Trim11",0.344132305208346,-0.350409476010746,0.037,0.046,1
"Hook3",0.344459107961739,0.118867611166166,0.194,0.177,1
"Zfp341",0.344905280390521,-0.414255958035372,0.022,0.029,1
"Utp6",0.344946380687455,0.209692036676384,0.131,0.116,1
"Proser1",0.345015193511374,0.341041458903091,0.114,0.101,1
"Nod1",0.345599027493408,-0.257026029441427,0.03,0.039,1
"Dzip3",0.345675970948534,0.359811262922931,0.047,0.038,1
"Exoc3",0.345943681707428,-0.108660202567768,0.205,0.224,1
"Cenps",0.346056590649775,-0.305321586482208,0.018,0.025,1
"Ttk",0.346082002701761,0.542675320072742,0.033,0.025,1
"Pus7l",0.346203877296228,-0.374862519735285,0.022,0.029,1
"Scnm1",0.346236296290265,-0.172757112543823,0.105,0.119,1
"Aplp1",0.346348852344701,-0.250873802459831,0.058,0.069,1
"Brf2",0.346731182676511,0.43576011615623,0.033,0.025,1
"Snrnp40",0.347006257514846,-0.151785545578929,0.219,0.236,1
"Nsmaf",0.347211858968072,0.116049846518687,0.422,0.395,1
"Prps1",0.347385264193157,-0.105022935996377,0.106,0.121,1
"Dctn3",0.34755080605273,-0.142167543017332,0.226,0.246,1
"Ftsj1",0.347636813796467,-0.428178334267741,0.033,0.042,1
"Qpctl",0.347666881185504,-0.205785912931294,0.03,0.039,1
"Rnf181",0.347690759773657,0.158011469837417,0.212,0.195,1
"Pdap1",0.347784202452373,-0.182885510821215,0.296,0.312,1
"Lin9",0.347871282581519,-0.13109644760627,0.048,0.059,1
"Spi1",0.348126444981187,0.735320398015138,0.017,0.011,1
"Zscan20",0.34851984824707,-0.212212182090727,0.018,0.025,1
"Micu3",0.348613074562407,-0.364215275535777,0.054,0.064,1
"Crmp1",0.349200452061723,-0.201485775497668,0.144,0.161,1
"Ptpn6",0.349260649637458,0.108840225339772,0.307,0.286,1
"Hyou1",0.349281751625055,0.134797612366764,0.227,0.209,1
"Ube2f",0.349376554836425,0.151885367040575,0.217,0.199,1
"Ddx28",0.349528358930724,0.124071205773706,0.127,0.111,1
"Zscan29",0.349767223513748,0.223992884689034,0.113,0.099,1
"Trp73",0.349811946612972,0.542675320072743,0.017,0.011,1
"Ftsj3",0.350011760991415,-0.131554518745502,0.055,0.066,1
"Ntaq1",0.350228568736358,-0.159733052057096,0.194,0.212,1
"Phf1",0.350230178543625,-0.171235037865799,0.198,0.215,1
"Aurka",0.35070500847468,0.245693582315611,0.043,0.034,1
"Atg10",0.350885560477539,-0.20734642691891,0.026,0.034,1
"Armcx4",0.350997515029029,-0.257715654235098,0.105,0.118,1
"Nmur1",0.351029836421366,0.542675320072742,0.017,0.011,1
"Thnsl1",0.351029836421366,0.542675320072742,0.017,0.011,1
"Hddc3",0.351029836421366,0.542675320072742,0.017,0.011,1
"Ehbp1",0.351029836421366,0.542675320072742,0.017,0.011,1
"Ipo8",0.351670312158091,-0.123587282750262,0.216,0.236,1
"Samd1",0.351778468586741,0.22074722518538,0.043,0.034,1
"Tnfaip2",0.351830035990959,-0.527714007818656,0.012,0.018,1
"Nelfb",0.351835800872877,-0.198496385063675,0.172,0.188,1
"Slc4a1ap",0.352131575562038,-0.159780743666855,0.14,0.156,1
"Uqcrb",0.3522031654541,-0.172055055618743,0.215,0.231,1
"Hs2st1",0.35222963151178,0.233922613933113,0.105,0.092,1
"Gpn2",0.352287775243515,0.279640914238948,0.083,0.071,1
"Dab2",0.352470089560393,0.243115038213834,0.017,0.011,1
"Zfp955b",0.352782627986536,-0.313960504756081,0.047,0.057,1
"Cbr1",0.35285922392477,-0.457324679927258,0.012,0.018,1
"Ago1",0.352885628347874,0.122671567900549,0.169,0.152,1
"Ndufa9",0.353225064350481,-0.149202384564926,0.065,0.076,1
"Crnkl1",0.353810332232769,-0.124749340840387,0.227,0.246,1
"Tnfrsf12a",0.35384775533188,-0.131554518745502,0.055,0.066,1
"Hhex",0.35396896886621,-0.390210484068721,0.012,0.018,1
"Slc5a6",0.354067840238876,0.481274775408599,0.028,0.021,1
"Plscr3",0.354590913742269,0.268052939963736,0.078,0.067,1
"Ntmt1",0.354654562175177,0.262567400880006,0.055,0.045,1
"Mterf2",0.354654562175177,0.262567400880006,0.055,0.045,1
"Zfp777",0.354815379222571,-0.22644079769717,0.091,0.104,1
"Gng12",0.354984975275124,0.149011471586465,0.165,0.149,1
"Tnik",0.355091081539421,0.22677101281315,0.216,0.2,1
"Ints11",0.355445181886302,-0.151221552201578,0.166,0.183,1
"Trim28",0.355633473930666,0.222795053834238,0.173,0.159,1
"Mcm5",0.355714018125663,0.282707217286732,0.136,0.123,1
"Rogdi",0.355921502650065,0.43576011615623,0.028,0.021,1
"Nrbp1",0.356060031097809,-0.117607271596367,0.283,0.302,1
"Cacna1s",0.356174664207373,0.396824453609287,0.058,0.048,1
"Idh2",0.35622307448556,-0.256411986001262,0.066,0.077,1
"Cd82",0.356318249539444,-0.105509414752761,0.886,0.881,1
"Klk8",0.356633371225125,-0.182464838696674,0.171,0.186,1
"Zc3h18",0.356903731902073,0.178863144149072,0.161,0.145,1
"B4galt7",0.357068571248353,-0.430357632326989,0.036,0.044,1
"Ppil3",0.357258793794615,0.253168702877757,0.089,0.077,1
"Exosc8",0.357260480014672,-0.196458110776174,0.294,0.308,1
"Gjb2",0.357852044236719,-0.113840441673448,0.117,0.132,1
"Slc39a4",0.35817685327006,0.280900360011547,0.197,0.182,1
"Hsf1",0.358468282725345,-0.139842490071088,0.1,0.114,1
"Abcc4",0.358502065241734,-0.360027478572342,0.029,0.037,1
"Ssx2ip",0.358670204318773,-0.305321586482208,0.029,0.037,1
